"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,266900,269018.5,269500,269000,265948.5,265000,260000,259900,264900,255000,249870,239900,233399,234000,232990,229900,235000,235500,235000,234900,230000,229900,225900,222950,224000,225000,229900,229950,235000,235000,230000,229900,230000,234900,269000,267990,267000,270000,275000,280000,288324,289500,289000,288000,289000,287500,284990,284900,280132,289899.5,294900,299000,299900,299990,299990,299900,299900,299900,299000,299000,299900,3e+05,309700,315000,319950,321000,319900,319900,319500,319990,319900,319000,318000,319900
"New York, NY",1,474900,471000,479000,479000,479000,475000,469000,465000,469000,459000,450000,449000,439000,439000,449000,448000,449000,444900,439900,439000,429900,429900,429000,425000,429000,429000,437000,439000,439000,435000,428888,424900,419000,419999,449900,449000,449000,450000,469000,469000,469990,469000,469000,460000,469000,465000,469000,469000,469000,465000,475000,485000,499000,499000,499000,499000,499000,499900,496495,499000,499000,499000,499000,499900,5e+05,499900,499990,499900,500200,515000,506995,499999,525000,525000
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659000,658888,649000,659000,659000,685000,699000,699999,709000,699925,699900,699000,698000,668000,679900,699000,717000,725000,749900,749999,749900,749900,749000,749900,749000,749500,749995,750000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289000,289900,286923,297995,299990,309900,317000,319000,315000,309900,3e+05,299900,299900,299000,299000,309900,319900,320500,329000,329000,325247.5,325000,325000,319900,319900,314900,319000,324990
"Dallas-Fort Worth, TX",4,220000,224900,225000,229500,229990,229900,228000,229000,232500,229000,224900,219305,214900,214900,215000,215558,220950,222500,224900,219900,214900,214900,211990,208900,209900,214900,215000,218231,219900,225000,219990,217495,217500,219900,240566.5,249000,247900,249900,259979,264999,269900,270592,269900,269000,269000,269900,269000,275000,279000,283900,285000,292990,298000,290000,295052.5,3e+05,3e+05,309900,309850,329000,330990,339000,349900,350000,340000,339900,337000,335990,337462.5,349900,350000,357757,353350,350000
"Philadelphia, PA",5,339900,339900,340000,340000,339900,339000,329900,329900,329900,324900,319900,314900,3e+05,309900,299999,3e+05,315000,299999,3e+05,299900,299000,299000,299900,299000,299900,3e+05,319000,319900,324900,320000,315990,309900,299999,304900,334900,334990,329900,335000,344000,340000,355000,355000,348900,345000,347500,345000,342500,350000,339900,337000,349900,354900,359900,365000,359118,355000,359900,350000,349900,344995,339980,345000,359000,364900,374900,369900,369000,365000,359900,364945,359990,350000,349900,350000
"Houston, TX",6,198500,199900,2e+05,203021,203900,204950,199900,199900,214000,210990,210995,207990,204997,205000,205000,205000,209714.5,212000,212990,209931,194900,195000,192950,195000,197900,199500,199999,205000,206990,209000,205990,207000,209650,209990,219900,228500,229900,239000,240990,244900,246890,249990,249900,249500,250000,256684,253990,255990,259000,265000,268317,275999,278000,279900,280050,287990,291990,294900,298990,306495,315000,317990,320000,325000,319925,312990,319900,323990,319900,325000,324900,330990,329900,315950
"Washington, DC",7,372825,375000,380000,397900,398650,399000,395000,385000,389900,392745,385990,373900,364900,369990,375000,379900,389900,397777,389000,389999,384900,384000,378000,374999,375000,384900,399000,410990,424900,429000,424900,422000,419990,425000,449900,441945,445000,449000,454990,474000,489200,489400,485000,479990,487500,484990,479900,479900,475000,485000,499900,502245,519000,514990,508990,499999,499990,499990,499000,494900,495000,499900,509990,524939.5,525000,525000,509900,514990,509999,515000,504970,499992.5,505000,519000
"Miami-Fort Lauderdale, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348000,349990,350000,359000,365000,375000,377698,380000,359900,362990,369000,379000,382488.5,382987,385000,379955,388000,389994.5,395000,390000,389000,389000,389000,389900,399000,399844,409900,417450,415000,399000,399900,414990,414900,4e+05,409900,425000,429000,447000,455000
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252900,249900,247000,239900,249900,259900,264994,269900,269900,269900,265000,264900,259900,255775,250000,255900,263720,265000,265000,269900,274990,268700,269900,265000,268425,265450,264000,265000,275000
