geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,337.0661
"Cook County,IL",41.7376587,-87.697554,157.8762
"Maricopa County,AZ",33.2917968,-112.4291464,123.3031
"San Diego County,CA",32.7157305,-117.1610966,288.5408
"Orange County,CA",33.7174708,-117.8311428,355.7201
"Kings County,NY",40.6781784,-73.9441579,352.4655
"Miami-Dade County,FL",25.7616798,-80.1917902,150.795
"Dallas County,TX",32.8024682,-96.83509989999999,93.3224
"Queens County,NY",40.7282239,-73.7948516,349.4476
"Riverside County,CA",33.9532966,-117.3961192,160.3968
"San Bernardino County,CA",34.9592083,-116.419389,162.5887
"Clark County,NV",36.0795613,-115.094045,115.9361
"King County,WA",47.5480339,-121.9836029,225.9728
"Wayne County,MI",42.2790746,-83.33618799999999,79.6908
"Tarrant County,TX",32.7732044,-97.35165579999999,85.725
"Santa Clara County,CA",37.3336581,-121.8907041,511.4869
"Broward County,FL",26.190096,-80.365865,149.9551
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,120.4484
"Alameda County,CA",37.6016892,-121.7195459,405.2269
"Middlesex County,MA",42.467206,-71.2874209,235.9627
"Suffolk County,NY",40.9848784,-72.61511689999999,311.112
"Sacramento County,CA",38.47467,-121.3541631,171.1125
"Bronx County,NY",40.8370495,-73.86542949999999,241.2514
"Nassau County,NY",40.6546145,-73.55941279999999,280.966
"Palm Beach County,FL",26.6514503,-80.2767327,157.4134
"Cuyahoga County,OH",41.433923,-81.67582,82.1774
"Hillsborough County,FL",27.9903597,-82.3017728,105.2874
"Allegheny County,PA",40.4450813,-80.0087746,93.3349
"Oakland County,MI",42.59219239999999,-83.33618799999999,117.6331
"Franklin County,OH",40.0154745,-82.99316069999999,94.5763
"Hennepin County,MN",45.0208911,-93.5094574,185.5488
"Orange County,FL",28.4844995,-81.2518833,110.9445
"Fairfax County,VA",38.9085472,-77.2405153,300.414
"Contra Costa County,CA",37.8534093,-121.9017954,281.7473
"Saint Louis County,MO",38.6103023,-90.4125181,128.8749
"Pima County,AZ",32.057499,-111.6660725,108.6887
"Montgomery County,MD",39.1547426,-77.2405153,287.6328
"Honolulu County,HI",21.3069857,-157.8584319,413.5003
"Westchester County,NY",41.1220194,-73.7948516,307.8836
"Milwaukee County,WI",43.03879490000001,-87.9065334,87.5876
"Fresno County,CA",36.9858984,-119.2320784,128.5187
"Shelby County,TN",35.1268552,-89.9253233,72.9747
"Fulton County,GA",33.8033965,-84.3962535,132.4756
"Mecklenburg County,NC",35.2632655,-80.8543847,109.1749
"Erie County,NY",42.9023958,-78.8661589,91.601
"Du Page County,IL",41.8243831,-88.0900762,159.5562
"Fairfield County,CT",41.2559654,-73.37086959999999,214.7333
"Pinellas County,FL",27.876394,-82.7778579,125.5642
"Bergen County,NJ",40.9262762,-74.07701,237.8821
"Wake County,NC",35.8031909,-78.5660852,114.5051
"Hartford County,CT",41.7924343,-72.8042797,139.2517
"Duval County,FL",30.3500511,-81.6035062,95.7933
"Prince Georges County,MD",38.78492110000001,-76.8720961,160.6671
"New Haven County,CT",41.3266911,-72.8042797,140.0797
"Macomb County,MI",42.7168759,-82.82097399999999,95.2531
"Kern County,CA",35.4937274,-118.8596804,122.6776
"Ventura County,CA",34.3704884,-119.1390642,287.4707
"Middlesex County,NJ",40.4111363,-74.35874729999999,178.3535
"Gwinnett County,GA",33.9190653,-84.01674229999999,87.2509
"San Francisco County,CA",37.7749073,-122.4193878,774.0745
"Baltimore County,MD",39.4647665,-76.7336521,154.5687
"Hamilton County,OH",39.2355447,-84.56414699999999,86.64399999999999
"Montgomery County,PA",40.2290075,-75.3878525,143.7155
"Worcester County,MA",42.4096528,-71.8571331,138.2299
"Pierce County,WA",47.0675877,-122.1295269,135.923
"Essex County,NJ",40.7947466,-74.2648829,185.7998
"Collin County,TX",33.1795213,-96.49297969999999,110.1239
"Monroe County,NY",43.2841246,-77.7452081,85.9383
"Essex County,MA",42.7051144,-70.90712359999999,226.5057
"Jefferson County,KY",38.1938097,-85.64348700000001,108.8824
"Multnomah County,OR",45.5145659,-122.5863212,216.9695
"Suffolk County,MA",42.3522866,-71.0504229,246.9326
"Oklahoma County,OK",35.6038323,-97.35165579999999,87.9866
"San Mateo County,CA",37.4337342,-122.4014193,700.7747
"Snohomish County,WA",48.0329979,-121.8339472,180.4027
"Lake County,IL",42.3689363,-87.8271534,131.075
"Dekalb County,GA",33.7956441,-84.2278796,142.2045
"Cobb County,GA",33.8999297,-84.56414699999999,101.051
"San Joaquin County,CA",37.9175935,-121.1710389,153.1426
"Will County,IL",41.5054724,-88.0900762,108.1088
"Norfolk County,MA",42.17668,-71.1448516,227.6823
"Denton County,TX",33.1418611,-97.179026,107.4992
"Jefferson County,AL",33.4914122,-86.9824288,82.6918
