geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,221.2169
"Cook County,IL",41.7376587,-87.697554,181.0234
"Maricopa County,AZ",33.2917968,-112.4291464,94.6158
"San Diego County,CA",32.7157305,-117.1610966,228.6324
"Orange County,CA",33.7174708,-117.8311428,256.8018
"Kings County,NY",40.6781784,-73.9441579,207.4501
"Miami-Dade County,FL",25.7616798,-80.1917902,112.459
"Dallas County,TX",32.8024682,-96.83509989999999,75.6752
"Queens County,NY",40.7282239,-73.7948516,230.2498
"Riverside County,CA",33.9532966,-117.3961192,134.2391
"San Bernardino County,CA",34.9592083,-116.419389,125.3468
"Clark County,NV",36.0795613,-115.094045,106.3255
"King County,WA",47.5480339,-121.9836029,158.9235
"Wayne County,MI",42.2790746,-83.33618799999999,116.5023
"Tarrant County,TX",32.7732044,-97.35165579999999,70.2467
"Santa Clara County,CA",37.3336581,-121.8907041,334.3499
"Broward County,FL",26.190096,-80.365865,116.5654
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,88.8923
"Alameda County,CA",37.6016892,-121.7195459,295.3922
"Middlesex County,MA",42.467206,-71.2874209,213.1006
"Suffolk County,NY",40.9848784,-72.61511689999999,224.5507
"Sacramento County,CA",38.47467,-121.3541631,157.3651
"Bronx County,NY",40.8370495,-73.86542949999999,163.7608
"Nassau County,NY",40.6546145,-73.55941279999999,236.3357
"Palm Beach County,FL",26.6514503,-80.2767327,117.6051
"Cuyahoga County,OH",41.433923,-81.67582,90.4728
"Hillsborough County,FL",27.9903597,-82.3017728,86.7899
"Allegheny County,PA",40.4450813,-80.0087746,79.6769
"Oakland County,MI",42.59219239999999,-83.33618799999999,127.28
"Franklin County,OH",40.0154745,-82.99316069999999,99.7399
"Hennepin County,MN",45.0208911,-93.5094574,153.7686
"Orange County,FL",28.4844995,-81.2518833,90.5762
"Fairfax County,VA",38.9085472,-77.2405153,210.6153
"Contra Costa County,CA",37.8534093,-121.9017954,246.2272
