geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,255.0408
"Cook County,IL",41.7376587,-87.697554,147.5531
"Maricopa County,AZ",33.2917968,-112.4291464,83.7814
"San Diego County,CA",32.7157305,-117.1610966,217.9561
"Orange County,CA",33.7174708,-117.8311428,283.5814
"Kings County,NY",40.6781784,-73.9441579,346.7965
"Miami-Dade County,FL",25.7616798,-80.1917902,107.9607
"Dallas County,TX",32.8024682,-96.83509989999999,72.5366
"Queens County,NY",40.7282239,-73.7948516,342.1451
"Riverside County,CA",33.9532966,-117.3961192,109.5189
"San Bernardino County,CA",34.9592083,-116.419389,111.7975
"Clark County,NV",36.0795613,-115.094045,78.3962
"King County,WA",47.5480339,-121.9836029,177.5189
"Wayne County,MI",42.2790746,-83.33618799999999,47.1225
"Tarrant County,TX",32.7732044,-97.35165579999999,69.8416
"Santa Clara County,CA",37.3336581,-121.8907041,357.1847
"Broward County,FL",26.190096,-80.365865,107.4039
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,116.4649
"Alameda County,CA",37.6016892,-121.7195459,273.164
"Middlesex County,MA",42.467206,-71.2874209,224.2658
"Suffolk County,NY",40.9848784,-72.61511689999999,219.0278
"Sacramento County,CA",38.47467,-121.3541631,111.4728
"Bronx County,NY",40.8370495,-73.86542949999999,205.8142
"Nassau County,NY",40.6546145,-73.55941279999999,267.4637
"Palm Beach County,FL",26.6514503,-80.2767327,113.3638
"Cuyahoga County,OH",41.433923,-81.67582,77.5385
"Hillsborough County,FL",27.9903597,-82.3017728,79.1864
"Allegheny County,PA",40.4450813,-80.0087746,83.8032
"Oakland County,MI",42.59219239999999,-83.33618799999999,86.6895
"Franklin County,OH",40.0154745,-82.99316069999999,97.4026
"Hennepin County,MN",45.0208911,-93.5094574,144.9032
"Orange County,FL",28.4844995,-81.2518833,72.7385
"Fairfax County,VA",38.9085472,-77.2405153,274.9897
"Contra Costa County,CA",37.8534093,-121.9017954,178.1472
"Saint Louis County,MO",38.6103023,-90.4125181,115.4874
"Pima County,AZ",32.057499,-111.6660725,97.6223
"Montgomery County,MD",39.1547426,-77.2405153,264.8836
"Honolulu County,HI",21.3069857,-157.8584319,397.8698
"Westchester County,NY",41.1220194,-73.7948516,282.6087
"Milwaukee County,WI",43.03879490000001,-87.9065334,86.79700000000001
"Fresno County,CA",36.9858984,-119.2320784,99.4894
"Shelby County,TN",35.1268552,-89.9253233,66.6647
"Fulton County,GA",33.8033965,-84.3962535,115.4769
"Mecklenburg County,NC",35.2632655,-80.8543847,93.6462
"Erie County,NY",42.9023958,-78.8661589,84.5014
"Du Page County,IL",41.8243831,-88.0900762,143.9971
