geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,331.7711
"Cook County,IL",41.7376587,-87.697554,174.176
"Maricopa County,AZ",33.2917968,-112.4291464,120.0376
"San Diego County,CA",32.7157305,-117.1610966,285.4321
"Orange County,CA",33.7174708,-117.8311428,349.8194
"Kings County,NY",40.6781784,-73.9441579,401.7923
"Miami-Dade County,FL",25.7616798,-80.1917902,147.9711
"Dallas County,TX",32.8024682,-96.83509989999999,89.9923
"Queens County,NY",40.7282239,-73.7948516,353.6158
"Riverside County,CA",33.9532966,-117.3961192,158.4737
"San Bernardino County,CA",34.9592083,-116.419389,159.9315
"Clark County,NV",36.0795613,-115.094045,111.6373
"King County,WA",47.5480339,-121.9836029,228.65099999999998
"Wayne County,MI",42.2790746,-83.33618799999999,91.9007
"Tarrant County,TX",32.7732044,-97.35165579999999,85.0407
"Santa Clara County,CA",37.3336581,-121.8907041,504.7695
"Broward County,FL",26.190096,-80.365865,151.1505
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,123.0101
"Alameda County,CA",37.6016892,-121.7195459,396.4588
"Middlesex County,MA",42.467206,-71.2874209,262.3447
"Suffolk County,NY",40.9848784,-72.61511689999999,274.3481
"Sacramento County,CA",38.47467,-121.3541631,167.9062
"Bronx County,NY",40.8370495,-73.86542949999999,231.5168
"Nassau County,NY",40.6546145,-73.55941279999999,298.6268
"Palm Beach County,FL",26.6514503,-80.2767327,151.6342
"Cuyahoga County,OH",41.433923,-81.67582,88.2109
"Hillsborough County,FL",27.9903597,-82.3017728,105.8897
"Allegheny County,PA",40.4450813,-80.0087746,103.8635
"Oakland County,MI",42.59219239999999,-83.33618799999999,124.956
"Franklin County,OH",40.0154745,-82.99316069999999,101.9777
"Hennepin County,MN",45.0208911,-93.5094574,194.3787
"Orange County,FL",28.4844995,-81.2518833,107.8817
"Fairfax County,VA",38.9085472,-77.2405153,301.6974
"Contra Costa County,CA",37.8534093,-121.9017954,304.1665
"Saint Louis County,MO",38.6103023,-90.4125181,129.6123
"Pima County,AZ",32.057499,-111.6660725,107.1082
"Montgomery County,MD",39.1547426,-77.2405153,287.2252
"Honolulu County,HI",21.3069857,-157.8584319,399.7976
"Westchester County,NY",41.1220194,-73.7948516,342.4663
"Milwaukee County,WI",43.03879490000001,-87.9065334,96.669
"Fresno County,CA",36.9858984,-119.2320784,128.3839
"Shelby County,TN",35.1268552,-89.9253233,78.361
"Fulton County,GA",33.8033965,-84.3962535,138.3861
"Mecklenburg County,NC",35.2632655,-80.8543847,109.1923
"Erie County,NY",42.9023958,-78.8661589,98.4251
"Du Page County,IL",41.8243831,-88.0900762,171.8869
"Fairfield County,CT",41.2559654,-73.37086959999999,257.3538
"Pinellas County,FL",27.876394,-82.7778579,113.7354
"Bergen County,NJ",40.9262762,-74.07701,251.5282
"Wake County,NC",35.8031909,-78.5660852,114.1302
"Hartford County,CT",41.7924343,-72.8042797,148.7118
"Duval County,FL",30.3500511,-81.6035062,93.9706
"Prince Georges County,MD",38.78492110000001,-76.8720961,159.7475
"New Haven County,CT",41.3266911,-72.8042797,156.4263
"Macomb County,MI",42.7168759,-82.82097399999999,98.4304
"Kern County,CA",35.4937274,-118.8596804,120.9499
"Ventura County,CA",34.3704884,-119.1390642,296.6825
"Middlesex County,NJ",40.4111363,-74.35874729999999,187.8086
"Gwinnett County,GA",33.9190653,-84.01674229999999,88.3961
"San Francisco County,CA",37.7749073,-122.4193878,729.6855
"Baltimore County,MD",39.4647665,-76.7336521,164.715
"Hamilton County,OH",39.2355447,-84.56414699999999,98.2325
"Montgomery County,PA",40.2290075,-75.3878525,155.0937
"Worcester County,MA",42.4096528,-71.8571331,160.2982
"Pierce County,WA",47.0675877,-122.1295269,137.4156
"Essex County,NJ",40.7947466,-74.2648829,232.4407
"Collin County,TX",33.1795213,-96.49297969999999,104.5614
"Monroe County,NY",43.2841246,-77.7452081,91.8943
"Essex County,MA",42.7051144,-70.90712359999999,214.9014
"Jefferson County,KY",38.1938097,-85.64348700000001,112.9291
"Multnomah County,OR",45.5145659,-122.5863212,226.99400000000003
"Suffolk County,MA",42.3522866,-71.0504229,281.5832
"Oklahoma County,OK",35.6038323,-97.35165579999999,92.36
"San Mateo County,CA",37.4337342,-122.4014193,627.2239
"Snohomish County,WA",48.0329979,-121.8339472,177.8421
"Lake County,IL",42.3689363,-87.8271534,142.4235
"Dekalb County,GA",33.7956441,-84.2278796,150.0727
"Cobb County,GA",33.8999297,-84.56414699999999,106.7875
"San Joaquin County,CA",37.9175935,-121.1710389,155.5775
