geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,330.6018
"Cook County,IL",41.7376587,-87.697554,175.0488
"Maricopa County,AZ",33.2917968,-112.4291464,120.1057
"San Diego County,CA",32.7157305,-117.1610966,285.6069
"Orange County,CA",33.7174708,-117.8311428,349.0694
"Kings County,NY",40.6781784,-73.9441579,383.3896
"Miami-Dade County,FL",25.7616798,-80.1917902,147.0174
"Dallas County,TX",32.8024682,-96.83509989999999,88.2599
"Queens County,NY",40.7282239,-73.7948516,352.6608
"Riverside County,CA",33.9532966,-117.3961192,158.2403
"San Bernardino County,CA",34.9592083,-116.419389,159.9942
"Clark County,NV",36.0795613,-115.094045,112.5693
"King County,WA",47.5480339,-121.9836029,226.1411
"Wayne County,MI",42.2790746,-83.33618799999999,89.822
"Tarrant County,TX",32.7732044,-97.35165579999999,84.5112
"Santa Clara County,CA",37.3336581,-121.8907041,504.7045
"Broward County,FL",26.190096,-80.365865,150.4614
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,118.9239
"Alameda County,CA",37.6016892,-121.7195459,395.8441
"Middlesex County,MA",42.467206,-71.2874209,247.8228
"Suffolk County,NY",40.9848784,-72.61511689999999,257.5226
"Sacramento County,CA",38.47467,-121.3541631,170.1249
"Bronx County,NY",40.8370495,-73.86542949999999,233.0244
"Nassau County,NY",40.6546145,-73.55941279999999,299.0259
"Palm Beach County,FL",26.6514503,-80.2767327,149.4082
"Cuyahoga County,OH",41.433923,-81.67582,85.9842
"Hillsborough County,FL",27.9903597,-82.3017728,105.7804
"Allegheny County,PA",40.4450813,-80.0087746,101.2919
"Oakland County,MI",42.59219239999999,-83.33618799999999,123.8046
"Franklin County,OH",40.0154745,-82.99316069999999,102.1377
"Hennepin County,MN",45.0208911,-93.5094574,193.0625
"Orange County,FL",28.4844995,-81.2518833,108.3433
"Fairfax County,VA",38.9085472,-77.2405153,302.0576
"Contra Costa County,CA",37.8534093,-121.9017954,293.19
"Saint Louis County,MO",38.6103023,-90.4125181,127.6727
"Pima County,AZ",32.057499,-111.6660725,106.1714
"Montgomery County,MD",39.1547426,-77.2405153,284.1398
"Honolulu County,HI",21.3069857,-157.8584319,397.101
"Westchester County,NY",41.1220194,-73.7948516,336.686
"Milwaukee County,WI",43.03879490000001,-87.9065334,94.2523
"Fresno County,CA",36.9858984,-119.2320784,129.2095
"Shelby County,TN",35.1268552,-89.9253233,77.4453
"Fulton County,GA",33.8033965,-84.3962535,137.6649
"Mecklenburg County,NC",35.2632655,-80.8543847,104.9615
"Erie County,NY",42.9023958,-78.8661589,100.05799999999999
"Du Page County,IL",41.8243831,-88.0900762,170.2128
"Fairfield County,CT",41.2559654,-73.37086959999999,240.3744
"Pinellas County,FL",27.876394,-82.7778579,114.5752
"Bergen County,NJ",40.9262762,-74.07701,255.1699
"Wake County,NC",35.8031909,-78.5660852,112.8216
"Hartford County,CT",41.7924343,-72.8042797,147.1131
"Duval County,FL",30.3500511,-81.6035062,96.1539
"Prince Georges County,MD",38.78492110000001,-76.8720961,161.4751
"New Haven County,CT",41.3266911,-72.8042797,156.5996
"Macomb County,MI",42.7168759,-82.82097399999999,100.324
"Kern County,CA",35.4937274,-118.8596804,121.7668
"Ventura County,CA",34.3704884,-119.1390642,293.6298
"Middlesex County,NJ",40.4111363,-74.35874729999999,188.6478
"Gwinnett County,GA",33.9190653,-84.01674229999999,87.9772
"San Francisco County,CA",37.7749073,-122.4193878,686.2288
"Baltimore County,MD",39.4647665,-76.7336521,162.3001
"Hamilton County,OH",39.2355447,-84.56414699999999,95.7846
"Montgomery County,PA",40.2290075,-75.3878525,152.1341
"Worcester County,MA",42.4096528,-71.8571331,152.691
"Pierce County,WA",47.0675877,-122.1295269,137.0683
"Essex County,NJ",40.7947466,-74.2648829,229.4136
"Collin County,TX",33.1795213,-96.49297969999999,104.5704
"Monroe County,NY",43.2841246,-77.7452081,90.2102
"Essex County,MA",42.7051144,-70.90712359999999,218.0615
"Jefferson County,KY",38.1938097,-85.64348700000001,111.6715
"Multnomah County,OR",45.5145659,-122.5863212,222.1231
"Suffolk County,MA",42.3522866,-71.0504229,251.8564
"Oklahoma County,OK",35.6038323,-97.35165579999999,91.5391
"San Mateo County,CA",37.4337342,-122.4014193,629.0922
"Snohomish County,WA",48.0329979,-121.8339472,180.0082
"Lake County,IL",42.3689363,-87.8271534,141.5756
"Dekalb County,GA",33.7956441,-84.2278796,141.8097
"Cobb County,GA",33.8999297,-84.56414699999999,106.1247
"San Joaquin County,CA",37.9175935,-121.1710389,155.2724
"Will County,IL",41.5054724,-88.0900762,114.1812
"Norfolk County,MA",42.17668,-71.1448516,243.6346
"Denton County,TX",33.1418611,-97.179026,102.0778
"Jefferson County,AL",33.4914122,-86.9824288,92.1235
"Hudson County,NJ",40.7453199,-74.05351259999999,167.7345
"Monmouth County,NJ",40.2589455,-74.12399599999999,196.2451
"Davidson County,TN",36.1342563,-86.8220341,109.757
