geocode,lat,lng,price_sqft
"Los Angeles County,CA",34.0522265,-118.2436596,249.6965
"Cook County,IL",41.7376587,-87.697554,147.4209
"Maricopa County,AZ",33.2917968,-112.4291464,84.4722
"San Diego County,CA",32.7157305,-117.1610966,215.3092
"Orange County,CA",33.7174708,-117.8311428,285.5314
"Kings County,NY",40.6781784,-73.9441579,328.14300000000003
"Miami-Dade County,FL",25.7616798,-80.1917902,107.1627
"Dallas County,TX",32.8024682,-96.83509989999999,73.7275
"Queens County,NY",40.7282239,-73.7948516,306.3534
"Riverside County,CA",33.9532966,-117.3961192,109.2604
"San Bernardino County,CA",34.9592083,-116.419389,113.742
"Clark County,NV",36.0795613,-115.094045,78.8483
"King County,WA",47.5480339,-121.9836029,189.2755
"Wayne County,MI",42.2790746,-83.33618799999999,49.9415
"Tarrant County,TX",32.7732044,-97.35165579999999,71.2163
"Santa Clara County,CA",37.3336581,-121.8907041,334.1872
"Broward County,FL",26.190096,-80.365865,107.0686
"New York County,NY",40.7830603,-73.9712488,
"Philadelphia County,PA",40.0152766,-75.1311874,114.4413
"Alameda County,CA",37.6016892,-121.7195459,268.0497
"Middlesex County,MA",42.467206,-71.2874209,220.752
"Suffolk County,NY",40.9848784,-72.61511689999999,212.9815
"Sacramento County,CA",38.47467,-121.3541631,112.9386
"Bronx County,NY",40.8370495,-73.86542949999999,233.22299999999998
"Nassau County,NY",40.6546145,-73.55941279999999,272.7979
"Palm Beach County,FL",26.6514503,-80.2767327,111.4666
"Cuyahoga County,OH",41.433923,-81.67582,76.0324
"Hillsborough County,FL",27.9903597,-82.3017728,79.7601
"Allegheny County,PA",40.4450813,-80.0087746,79.7605
"Oakland County,MI",42.59219239999999,-83.33618799999999,83.8239
"Franklin County,OH",40.0154745,-82.99316069999999,92.0274
"Hennepin County,MN",45.0208911,-93.5094574,146.4707
"Orange County,FL",28.4844995,-81.2518833,74.1768
"Fairfax County,VA",38.9085472,-77.2405153,264.7669
"Contra Costa County,CA",37.8534093,-121.9017954,168.4112
