"RegionID","RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","06","037",1,133800,133300,132600,132000,131500,131000,130900,131000,131200,131700,132400,132800,132800,132800,132900,132900,133100,133700,134200,134700,135400,136600,137800,138800,139500,140400,141200,141800,142600,143900,145400,146800,147800,148400,149200,150000,150500,151200,152000,153000,153900,154800,155900,157100,158500,160300,162000,163500,165000,166600,167900,169100,170500,171600,172700,173900,175500,177700,179800,181600,183500,185300,187000,188700,190600,192300,194300,196500,199100,201500,203900,206700,209800,212800,216000,219900,224100,228200,232300,236600,241000,245500,250100,254300,258200,262200,266500,271400,276800,282700,288700,295000,300900,306900,313500,321200,329800,339800,350300,359800,367400,373600,378500,383000,387700,393100,398800,405100,411600,418600,425900,433600,441700,450100,458000,465200,471000,474800,477300,480000,483000,485400,487200,488200,488500,488000,486900,485100,483500,482600,482100,480900,479100,476500,473300,469900,466400,462200,458000,453200,446900,439500,431600,422600,412800,402800,392900,383400,374700,367600,361500,355700,350500,346200,342300,338500,334900,331100,327800,325800,324300,323200,322800,323200,324300,325500,326100,325900,325600,325200,324100,322000,319900,317700,315300,313300,311600,310000,308500,306600,304600,302600,300400,298600,297400,296600,295700,295200,294400,293700,293700,294300,294800,296200,298400,300600,302400,304500,307100,310300,314300,318900,323700,329500,336200,342900,350100,357000,362800,368300,373300,377300,380500,383400,386200,389500,393700,397500,399700,401000,402200,403200,404500,406000,407000,407800,410200,413200,415500,417500,420000,423200,426400,428800,430600,432200,434800,437800,440200
139,"Cook","IL","Chicago","17","031",2,116200,116500,116400,116300,116100,116100,116200,116300,116400,116700,117200,117500,117700,117800,117800,118000,118600,119200,119600,120000,120300,120700,121300,121700,121800,121900,122200,122600,122900,123300,124200,125200,126100,127200,128300,129100,129700,130500,131400,132200,133100,134200,135400,136600,137800,139300,140900,142200,143400,144800,146200,147500,148800,149900,150600,151800,153700,155500,156800,158300,160200,162000,163500,164700,166400,168300,170100,171900,173300,174700,176000,177500,178600,178900,178900,179300,179900,180800,182200,183600,184700,185700,186800,188000,189300,192000,196400,200200,202200,202800,202500,202300,202400,202600,203300,204500,205800,206900,207900,209300,211200,213300,215300,217000,218500,219800,220800,221900,223100,224300,225200,226400,227700,229000,230300,231300,232300,233800,235200,236000,236400,236600,236400,236200,236200,236100,236200,236700,237100,237400,237700,238000,238000,237400,236300,235000,233800,232900,232400,232100,231600,230700,229500,227700,225900,224400,222600,220500,218700,217100,215300,213100,210900,208700,206600,204700,202800,201000,199300,197800,196600,195700,194800,193600,192400,191200,189800,188400,187200,186000,184500,182800,180700,178300,175800,173300,171100,168900,167300,165900,163700,160800,158000,155600,153400,151300,149300,147600,146200,145000,143800,142900,142600,142500,142200,141500,140900,140600,140300,140200,140400,140700,140900,141500,142500,144100,146500,149200,151300,152800,155000,157400,158900,159800,160800,161200,161100,161300,161500,161800,162600,163600,164100,164600,165000,165100,165000,164800,165200,166400,168000,169200,170100,170700,170900,171000,171300,171900,172400
2402,"Maricopa","AZ","Phoenix","04","013",3,85600,85800,86000,86200,86600,87200,87700,88000,88200,88800,89500,90000,90300,90800,91400,91900,92200,92300,92800,93500,94100,94800,95600,96100,96500,97100,97700,98200,98500,98800,99000,99300,99800,100700,101500,102000,102400,102900,103100,103100,103400,103900,104300,104900,105700,106400,106800,107400,108000,108500,109100,109300,109500,109700,110000,110300,110900,111300,111700,112100,112400,112700,113100,113300,113600,113900,114400,114900,115400,115700,116100,116600,117000,117400,117800,118600,119600,120300,120900,121700,122200,122700,123400,124100,124500,125200,126100,127000,127500,128000,128300,128800,129500,130500,131600,133000,134600,135900,137300,138900,141100,143700,146800,150200,153600,157300,161600,166400,171900,177900,184800,192200,199100,205300,211100,216000,219800,222200,223600,224500,224900,224700,224100,223500,222800,222000,221400,220500,218900,217300,215700,214300,213400,212800,211800,210700,210100,209700,208300,206500,204100,200900,196900,192800,189200,186400,183900,181400,178500,175500,172000,167900,165500,165300,164400,162200,160000,157600,155000,152400,150100,147900,146000,144500,143100,141300,139500,138000,136300,134100,131300,127800,124100,120800,118300,116200,114600,114000,114900,115800,115400,114200,112900,111700,111400,112300,113900,115900,117900,119700,121400,123400,125100,126800,128700,131000,133300,135700,137600,138900,139500,139900,140400,141900,145000,149000,153100,156800,159500,159500,158500,158100,157900,156600,155500,154400,153500,153100,153100,153600,153800,154000,154500,155600,156700,157300,157800,158300,158600,159000,159800,160900,162400,164300,166300,168100,169500,170400,171000
2841,"San Diego","CA","San Diego","06","073",4,121200,121000,120900,120900,120700,120400,120200,120500,121100,121700,122300,122900,123400,123700,123900,124200,124700,125500,126700,127800,128900,130500,132000,133400,134700,135800,136900,138400,139900,141000,142400,143900,144900,145800,147100,148100,148900,150200,151900,153200,154400,155900,157800,159800,162200,165100,168100,170700,173200,175500,177900,180400,183200,185700,187900,189900,192100,194600,197400,200000,202300,204400,206500,208700,211300,214000,216300,218700,221500,224600,227600,231100,235300,239900,244200,248700,253700,259100,264800,270300,274700,278200,281900,285800,289100,292600,296600,301300,306100,310800,315700,321500,327900,334600,342000,350200,359800,371000,381800,391000,398700,405200,409900,412800,414700,416900,418800,420100,420300,419600,419000,418900,418900,419200,420300,421500,422300,422600,422200,421200,419700,417000,412800,408600,405200,401400,397400,394400,392600,391000,389800,388400,386500,384300,382100,379900,376200,371800,367800,363400,357500,350900,343600,335900,329000,323200,317800,312400,307600,303600,299400,295100,291500,289000,286400,283500,281000,278900,277100,276000,275800,276100,276300,276700,277600,278500,279200,280100,280700,281500,281900,280900,279300,277400,275200,272700,270100,267500,265200,263200,261000,258700,256500,254500,252500,250900,249500,248900,248800,248900,249300,250100,251200,252800,255100,257700,260800,264100,267600,271000,274800,279200,284100,289700,295800,301800,307800,314400,320600,325800,330700,334900,338400,341000,342800,344000,345300,346000,346300,345900,345500,346000,347700,350200,352400,354500,357300,360300,362200,363200,364100,365700,367400,369500,372000,374700,377000,379200,380900
1286,"Orange","CA","Los Angeles-Long Beach-Anaheim, CA","06","059",5,137000,136500,136900,137400,137800,138100,138200,138400,138800,139000,139100,139100,138800,139000,139500,139800,140500,141800,143000,144000,145400,146700,147300,151000,,,,156800,160500,161300,162200,162700,163700,164800,166400,168400,169900,171100,172100,172200,172400,173600,175800,178400,180400,182600,184800,186600,188500,191300,193300,194600,196300,198600,201000,203600,206300,209200,211800,214300,217000,219700,221500,223600,226100,228600,231000,233400,235800,238600,241300,243200,245900,249900,254100,258100,262700,267800,272500,277100,281600,286200,290900,295600,299900,303500,307000,311200,316400,322700,329700,337500,345900,354800,363400,373100,384800,397600,410000,420900,429500,435700,440100,443300,445600,447300,449900,454200,459500,464800,470000,476200,483300,490300,497100,503700,509500,514700,519400,523200,525300,525900,525400,524100,522000,519700,516800,514000,511900,510300,508100,505000,501100,496500,491000,485000,478800,472300,466600,461200,455200,449400,443200,434000,423500,413500,405000,398500,392900,387100,381600,376200,369700,362000,355000,349900,345600,342300,340600,339400,338300,337500,336500,335400,334800,334300,334200,334300,334400,333900,332600,330200,327500,325500,324500,323100,321100,318900,316900,315200,313200,310800,308600,306600,304500,303000,301900,301400,302000,302900,303700,304400,305700,307500,309300,311300,314200,317300,319700,322400,326800,332200,337400,343600,352000,361100,369700,377800,384400,389400,394100,398500,401400,403900,405700,407300,408900,410200,410600,411000,411600,412600,414000,415500,417000,418800,421800,424700,426900,428500,429900,431000,432900,435200,436800,438300,440400,443500,446700
581,"Kings","NY","New York","36","047",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413500,417600,419100,418300,415800,415200,408600,399000,395100,397900,400700,399300,389000,377500,373500,374600,376200,374800,369300,365400,369600,378300,383500,386100,390600,396900,401900,402900,404000,407100,410300,412800,416000,418700,420000,423100,428700,433800,434400,436000,441800,446500,444000,440300,440200,441800,442900,444900,445100,444600,446500,448600,448600,449400,450300,449800,447800,444100,437500,430800,428200,429000,428400,426200,424600,423500,420900,417600,415600,414500,415600,418900,422900,428500,436700,442700,445800,449200,453600,456800,460400,465900,472100,478000,481800,482400,482300,481800,479000,475400,472800,471500,470900,469400,466400,463900,463900,464600,465300,466100,468400,471300,475100,476400,477800,482300,487100,489400,490500,492400,494400,499000,503500,506800,511200,519400,526700,532500,535800,536800,538400,543500,548800,559500,573700,587600,595600,601400,604800,608100,618300,635800,648400,651100,651100,648500,647800,652100,660300,671600,684300,694300,703200,710500,714100,715800,717600
2964,"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",7,77900,77800,77800,77900,78000,78200,78300,78300,78300,78200,78300,78500,78700,78800,79300,79800,80000,80200,80400,80400,80500,81000,81500,81800,82200,82600,82700,82800,82900,83100,83400,83800,83900,83800,84300,85000,85400,85500,85500,85600,85700,85900,86100,86600,87200,87900,88400,88900,89300,89900,90500,91100,91500,92100,92800,93600,94400,95400,96300,97400,98600,99800,100800,102000,103300,104700,106100,107500,109300,111200,112700,113900,115300,116600,118000,119500,121400,123400,125300,126800,128300,129900,131700,133400,134900,136500,138300,140000,141600,143300,145000,147000,149300,151900,154200,156600,159100,161800,164400,167000,170000,173300,176600,179800,182700,185600,189500,194400,199700,205200,211100,217200,223100,228700,234300,239500,243400,246200,249200,252700,256300,259300,261500,263500,264800,265000,264900,264900,265000,265500,266300,266700,266300,264800,263200,261700,259700,257200,254500,252000,249800,247100,242700,237000,231300,225100,218000,211100,204700,198200,192000,185700,179900,174700,169200,163000,157000,152400,148800,145300,142500,141000,139500,137500,135500,133200,131200,129600,128400,127900,127300,126000,124200,122000,120000,118900,118400,117700,117200,116600,115900,115000,114000,113400,112900,112700,112600,112600,112400,112500,113200,114500,115900,116900,118600,120800,123100,124600,125600,126500,127700,129100,130700,132500,134100,136100,138200,140500,142000,143200,145600,148400,150600,152900,155000,156600,158200,159800,161300,162400,163600,165000,166300,167400,168800,170300,171500,173000,174600,175700,176600,177700,179300,181500,183500,185000,186500,187700,188500
978,"Dallas","TX","Dallas-Fort Worth","48","113",8,,,,,,,,,,,53100,53100,53100,53200,53400,53600,53700,53900,54100,54400,54600,55000,55500,55700,55700,55600,55700,56000,56300,56300,56400,56600,56900,57400,58100,58700,59200,59600,60200,60800,61400,61800,62200,62800,63300,63300,63200,63100,63300,63500,63600,63500,63800,64300,64800,65100,65500,65700,65700,65800,66100,66100,66200,66300,66400,66800,67100,67400,67700,68100,68500,68800,69100,69600,70000,70400,70800,71300,71600,71900,72400,72900,73300,73700,73700,73800,74200,74500,74600,74800,75200,75600,76100,76800,77800,78900,80100,81100,81500,81900,82200,82200,82200,82100,82000,82000,82200,82200,82300,82500,83000,83300,83600,83800,84100,84300,84400,84600,84700,84900,85200,85600,86000,86500,87000,87400,87500,87400,87400,87500,87700,87800,87700,87600,87400,87000,86500,86000,85700,85700,85300,84100,82800,81600,80200,79000,78100,77400,76900,76500,76000,75600,75300,75000,74800,74400,73900,73400,73100,72800,72400,71800,71400,71100,71100,71300,71100,71000,71400,71400,70900,70700,70800,70800,70600,70300,69700,69200,69000,68900,68500,68100,67600,66800,65700,64900,64600,64200,63900,63800,63900,64100,64300,64500,64700,64900,65200,65700,66100,66800,67800,68300,68400,68700,69200,69600,70200,70800,71200,71900,72300,72300,72400,72800,73300,73900,74700,75600,76400,77300,78300,79100,79700,79900,80000,80300,81300,82300,83500,85000,86300,87400,88600,89600,90600,92100,93800,95200,95900
1347,"Queens","NY","New York","36","081",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345100,349900,352500,352100,351300,353500,351900,348100,349100,352900,353700,348500,337700,324200,313300,307900,308900,311300,310100,307200,306800,311000,315200,320700,325800,330300,334400,338600,342300,345900,347100,346700,347700,352400,358700,365600,370700,374700,378300,382400,384500,384600,381800,377900,374700,372800,371700,372500,374300,374700,374300,374300,373300,369600,364500,359600,355300,351700,348100,345100,343100,344900,348000,347900,346000,346100,346000,344300,343800,343400,341700,339500,338000,336800,336900,336800,336400,337700,340700,343100,345100,347400,347600,345100,342600,341100,339900,338000,335000,331700,328300,325300,321500,316100,311100,309000,307900,307200,307500,307600,307000,306900,307800,308900,310300,311700,314000,317100,320600,323000,323100,325900,332000,335800,335900,337200,340000,343600,347800,350600,351500,353800,357000,359300,361000,363100,364800,366300,368900,371900,374500,378300,382200,381400,378600,378000,378400,379700,382800,385900,388000,390500,391100,389900,389600,389800,388600,387600
2832,"Riverside","CA","Riverside","06","065",10,83100,83200,83600,83600,83300,83100,82700,82500,82700,83300,83900,84100,84300,84700,85000,85200,85600,85900,86300,86800,87400,88300,89400,90100,90300,90600,91200,91900,92400,93000,93700,94400,94800,95300,95800,96500,97500,98500,99500,100700,101800,102700,103800,104800,105600,106600,107800,108700,109700,110900,112100,113600,115500,117100,118400,119700,121000,122300,123500,125300,127400,129500,131200,132100,132800,133900,135000,136000,136800,137500,138300,139500,140600,141500,142700,144300,146400,148800,151200,153600,156500,159400,162200,164900,167100,168800,170500,172400,174600,177400,180900,185100,189200,193400,198200,203900,210500,217600,224100,230200,236300,242500,248300,253700,259100,264500,269100,272800,275900,278800,282700,287500,291800,295500,299800,304200,307500,310100,312200,313900,315100,316400,317400,317800,317500,316200,313800,310700,307300,304000,301300,298800,296100,293300,290500,287200,283500,279200,274500,269700,264800,259500,254300,248500,242100,236100,230400,225200,220600,215700,209800,203500,198000,194500,190700,186500,183200,180500,177600,175200,172900,171000,169900,169400,169200,169100,168700,167700,166600,165100,163200,161000,159400,157900,156400,155500,155000,154200,153500,153200,152900,152200,151300,149900,148500,147400,146800,146600,146600,146500,146400,146500,147000,147700,149200,151000,152500,154200,156400,158700,160800,162800,165000,167700,170700,174600,178900,183500,188000,192300,196000,198600,200800,203200,205400,207300,209200,211100,212600,213400,213900,214900,215700,216400,216900,217500,218700,220200,221000,221800,222800,223500,224500,225900,227400,228900,229900,230100,230100
